id,summary_sentiment_score
37133,0.0
41205,0.0
41994,0.0
35786,
37739,0.0
32319,0.0
32627,0.25
35887,0.0
31162,0.0
39937,0.0
36288,-0.21510248942133317
43204,0.0
35606,-0.11315
43855,0.0
42552,0.0
39808,0.0
35824,
41357,0.0
42563,-0.296
33574,0.0
32483,0.0
41601,0.0
35338,
34390,-0.296
40119,-0.148
38060,0.0
42433,0.0
31298,-0.5423
35794,
38402,0.0
35959,0.0
34961,0.0
37098,0.0
38182,0.0
34637,0.11585
43049,0.0
31701,0.0
37495,0.00516
40533,0.0
33715,0.0
31797,0.0
35342,
43536,0.0
31580,0.0
34957,0.0
35035,
38205,
41305,0.0
34293,0.0
34597,0.0
38384,
34130,0.0
38207,0.0
32821,-0.5423
33728,-0.296
37510,0.3612
32852,0.0
37268,0.4019
43222,0.0
35833,
40152,-0.1027
39625,0.0
31160,0.0
33188,0.3066
40209,-0.34
42194,
35248,
39294,
31794,0.0
42482,-0.296
37587,0.0
36083,-0.006457767763917129
44194,0.0
32340,0.0
43720,0.4939
31535,-0.1531
36759,0.0
33185,-0.15905259108644282
37408,0.0
32252,0.0
39357,
32941,0.0
37201,0.0
42040,0.0
32311,0.0
32027,0.0
37878,0.0
36613,0.0
32435,0.0
31030,-0.6369
40303,0.0
37410,0.0
32819,0.0
37121,-0.11315
39249,0.0
31479,0.0
36400,0.0
43260,0.0
37394,0.4019
32152,0.0
37120,-0.11315
43024,0.0
36267,0.0
35432,
43793,0.3612
44226,
42308,0.0
39334,
33630,0.0
42545,-0.6369
43099,0.06224505870931106
33774,0.0
41618,0.0
34334,0.0
32291,0.0
37855,0.0
31128,-0.3182
34517,-0.296
35610,0.0
38078,-0.25
34374,0.0
36826,0.3182
40714,
39970,0.0
34660,0.3818
35881,0.0
37352,0.0
32449,0.0
37161,-0.042666666666666665
31522,0.0
34839,
43566,0.0
43357,0.0
33843,0.0
38737,0.0
35452,
42729,0.2202
32206,0.0
42049,
32175,0.0
34403,0.131675
34519,0.0
41017,0.0
39876,0.0
40700,
35730,
34525,0.0
39646,0.0
36905,0.2023
31777,0.0
39817,0.0
36688,0.0
41878,0.0
42313,0.0
36482,0.0
40047,0.0
31591,-0.1779
41203,0.0
43044,0.0
44091,0.0
33092,0.0
39647,0.0
39480,0.0
40619,-0.3818
32286,0.0
43323,-0.148
43876,0.0
36103,0.0
41877,0.0
31350,0.10115
39324,-0.012477018189811506
32078,0.0
40766,0.0
42512,0.190554998076606
44711,0.0
38792,0.0
31626,0.0
34542,0.0
35175,
41725,0.0
35475,0.0
43701,0.0
42708,-0.0172
43468,0.0
34178,-0.09106666666666667
40328,0.5149327801285927
34494,0.0
37348,0.0
38978,0.0
36534,-0.1706
43001,0.002240583612683409
38751,0.0
33616,-0.13261718964664504
31526,0.0
35185,0.4404
35263,
41236,0.0
42772,0.0
39894,0.0
33981,0.0
38438,0.0
33001,0.0
40368,0.0
38441,0.0
30966,0.2023
32892,0.0
32828,-0.07555
35291,
41216,0.18076666666666666
38507,0.0
40088,0.0
31767,0.0
31424,0.0
34386,-0.059199999999999996
43426,0.0
35584,0.2202
37715,-0.2023
36008,0.0
43828,0.0
40124,0.0
32593,0.0
37622,0.0
41822,0.0
31119,0.0
30990,0.0
40663,0.0
31477,0.0258
37216,0.4767
39206,
35628,0.0
35259,
36650,0.0
36500,-0.5267
41443,-0.24780641497682768
44562,0.296
38116,0.0
36407,0.0
34798,
38084,0.0
34722,
35868,0.4215
34685,0.0
40729,0.0
41331,0.0
34757,
38665,0.0
34458,0.17447527980802696
42672,-0.11373333333333334
41690,0.0
41164,0.0
44598,0.0
37068,0.0
41253,0.0
41338,0.0
43789,0.0
37929,0.0
39061,0.0
34375,0.0
34632,0.11747999999999999
44661,0.0
31937,0.0
39264,
37785,0.0
32097,0.0
36511,0.0
34316,0.0
38209,0.0
42524,0.0
35504,0.0
42890,0.0
39969,0.0
36155,0.0
34439,0.0
43695,0.7429
34804,
32882,-0.0516
32000,0.0
37409,0.0
42327,0.07655
35566,0.0
39531,0.0
43977,0.0
41594,0.0
39340,
39739,0.2732
31712,0.09342
44192,0.0
41419,0.0
41700,0.0
35209,-0.24695
31563,0.0
41452,0.0
42504,0.0
43177,0.0
32701,0.0
40110,0.0
35591,0.0
32263,0.0
39885,0.34
33740,-0.016702478430510523
35657,0.0
35178,0.0
41282,0.0
33498,-0.06698333333333333
34831,0.0
40065,0.0
31799,0.0
42285,0.3182
31876,-0.5106
38366,0.296
44671,0.0
32144,-0.4767
